Year,Month,Day,Lat,Lon,Depth,Mag
2019,5,8,-15.7761,-75.0959,15.3,5.7
2019,5,7,-20.272,-66.5762,239.2,4.4
2019,5,6,-22.858,-69.0094,103.2,4.6
2019,5,6,-17.0744,-73.6539,10,4.2
2019,5,4,-15.0271,-71.7253,130.4,4.2
2019,5,4,-22.5867,-66.2162,251.6,4.4
2019,5,4,-19.3531,-68.9475,120.4,4.3
2019,5,3,-21.2031,-68.7325,113.1,4.5
2019,5,2,-21.3161,-70.7396,39.6,4.5
2019,5,2,-18.3835,-69.4533,122.4,4.4
2019,4,29,-14.4667,-75.5055,36.9,4.6
2019,4,28,-15.6227,-75.0912,39.8,4.4
2019,4,26,-20.8997,-69.1112,110.9,4.4
2019,4,26,-23.2078,-66.612,214.6,4.4
2019,4,24,-21.5388,-68.6221,145.7,5.3
2019,4,24,-21.4974,-69.9499,59.1,4.6
2019,4,23,-18.3824,-70.4135,74.5,4.1
2019,4,20,-21.1758,-68.7669,123.5,4.5
2019,4,19,-20.3031,-69.1154,96.9,4.8
2019,4,18,-22.0554,-67.6538,206.4,4.3
2019,4,16,-23.1736,-66.8216,210.2,4.2
2019,4,13,-18.5587,-71.1043,43.1,4.1
2019,4,10,-16.0662,-69.58,224.9,4.6
2019,4,7,-15.8438,-72.6246,82.2,4.7
2019,4,5,-18.5344,-70.933,30.3,4.8
2019,4,5,-20.128,-68.1439,204.8,4.3
2019,4,4,-21.3065,-68.4245,129.8,4.6
2019,4,3,-16.3874,-71.8288,113,4.6
2019,4,3,-16.4155,-71.9182,116.5,4.4
2019,4,3,-19.1579,-69.2549,125.9,4
2019,4,3,-20.8596,-70.0262,74.6,4.1
2019,4,2,-17.6336,-69.6057,162.7,4.3
2019,4,2,-21.1921,-68.3104,120.5,4.4
2019,4,1,-17.8711,-66.943,286.4,4.6
2019,3,31,-15.5386,-70.7192,200.2,4.5
2019,3,29,-18.6256,-69.3484,124.1,4.1
2019,3,27,-23.1841,-66.8571,220.3,4.3
2019,3,27,-19.9327,-69.3856,112.2,4
2019,3,27,-18.4673,-69.3866,129.1,4.7
2019,3,27,-20.388,-68.8006,151.6,4.5
2019,3,27,-21.0504,-68.3339,126.3,4.6
2019,3,27,-19.2588,-70.2961,43.9,4.5
2019,3,25,-21.3137,-70.0005,72,5
2019,3,24,-18.6457,-69.4064,134.6,4.3
2019,3,24,-21.9404,-68.6524,112.5,4.3
2019,3,24,-22.839,-68.8772,113.5,4.6
2019,3,23,-22.777,-63.7601,532.1,4.7
2019,3,22,-22.9333,-68.7232,113.5,3.9
2019,3,21,-12.7696,-74.8925,78.4,4.8
2019,3,21,-22.7396,-68.6176,109.5,4.5
2019,3,21,-15.4538,-74.3016,79.5,4.4
2019,3,20,-23.3614,-67.8341,142.3,4.4
2019,3,20,-15.4009,-70.5959,191.2,4.5
2019,3,19,-22.703,-66.3148,251.7,4.6
2019,3,18,-21.1415,-68.6413,130.6,4.2
2019,3,17,-20.3718,-68.429,120.8,5.1
2019,3,16,-19.9491,-71.0277,11.4,4.4
2019,3,16,-20.7298,-66.7518,230.4,4.4
2019,3,15,-17.8744,-65.9072,359,6.3
2019,3,15,-18.1843,-69.7096,147.1,4.2
2019,3,14,-21.3628,-68.8388,125.8,4.3
2019,3,14,-20.2667,-69.06,108.3,4.2
2019,3,14,-13.1392,-74.6371,35,4.3
2019,3,12,-14.564,-72.3854,83.9,4.5
2019,3,12,-14.9374,-72.4633,87.1,4.5
2019,3,11,-21.2554,-68.6502,118.8,4.6
2019,3,10,-21.4166,-66.8902,228,4.3
2019,3,10,-15.2974,-72.4796,99.4,4.5
2019,3,9,-19.9636,-69.0885,99,4.4
2019,3,7,-18.7902,-69.4234,108,4.9
2019,3,5,-9.799,-75.4529,6.4,4.9
2019,3,1,-22.2671,-68.7127,116.8,4.3
2019,3,1,-14.7131,-70.1546,267,7
2019,2,28,-17.5653,-69.7476,151.5,4.8
2019,2,26,-20.9279,-68.9678,91.1,4.1
2019,2,26,-21.1559,-68.6371,129.2,4.4
2019,2,25,-21.4989,-68.6554,110.1,4.4
2019,2,23,-23.4039,-67.6776,140,4.1
2019,2,23,-21.6841,-63.1927,20.6,4.9
2019,2,23,-23.121,-66.6234,188,4.9
2019,2,23,-23.4174,-69.4391,103.4,4.1
2019,2,22,-20.8599,-70.7009,20.6,4.1
2019,2,22,-22.4553,-67.7839,177.6,4.1
2019,2,21,-15.2699,-72.9909,77.2,5.2
2019,2,21,-20.8642,-70.6739,14.2,4.5
2019,2,19,-14.579,-75.5934,44.7,4.9
2019,2,19,-11.0476,-75.5248,110.1,4.5
2019,2,18,-23.3035,-71.1658,10,3.7
2019,2,17,-23.4656,-64.6916,10,5
2019,2,16,-12.114,-74.2055,10,4.3
2019,2,15,-23.1819,-68.6171,92.7,4.5
2019,2,14,-12.1674,-74.3097,10,5.5
2019,2,14,-21.1601,-68.2244,119.2,4.5
2019,2,14,-15.1428,-71.6504,117,4.4
2019,2,13,-11.7259,-75.5001,10,4.9
2019,2,9,-22.8314,-68.7228,104.3,4.2
2019,2,9,-15.0234,-70.6472,180.7,4.4
2019,2,9,-21.6457,-68.3666,115.3,5
2019,2,9,-21.5615,-68.5543,136.6,4.7
2019,2,8,-21.2257,-68.9606,123,4.1
2019,2,7,-15.6936,-69.7484,238.6,4.4
2019,2,7,-19.9043,-71.0209,10,4.2
2019,2,6,-19.9715,-71.0669,13.1,4.5
2019,2,6,-19.9509,-71.1733,10,4.4
2019,2,6,-19.957,-71.1468,12.1,4.2
2019,2,6,-19.8905,-71.0435,13,5.2
2019,2,6,-17.4169,-70.1605,177.8,4.2
2019,2,5,-22.9853,-69.3328,113.9,4.1
2019,2,3,-16.1871,-74.6484,112.6,4
2019,2,3,-15.1601,-74.8397,40.9,4.1
2019,2,3,-18.9085,-68.9868,156.2,4.3
2019,2,2,-21.0458,-68.5917,139.4,4.1
2019,2,2,-22.4736,-68.4882,127,4.5
2019,1,31,-20.4865,-69.0165,102.1,4.2
2019,1,31,-23.5661,-68.2039,135,4.2
2019,1,29,-15.523,-72.3651,111.9,5.5
2019,1,29,-18.5797,-69.5363,123,4.1
2019,1,28,-15.6128,-73.1832,114.3,4.5
2019,1,25,-15.3088,-71.6988,138.3,4.8
2019,1,25,-20.197,-68.7891,146.8,4.4
2019,1,25,-22.1044,-68.823,111.9,4.1
2019,1,25,-14.5333,-75.3517,60.5,5.7
2019,1,23,-18.6257,-71.0399,10.4,4.1
2019,1,23,-14.7157,-71.9011,91.5,4.3
2019,1,19,-22.5514,-66.2019,254.2,4.6
2019,1,17,-22.6207,-69.0486,114.9,4.2
2019,1,17,-22.0416,-66.1905,302.1,4.3
2019,1,17,-18.881,-69.4358,110.4,4.2
2019,1,15,-22.0462,-65.8015,265.5,4.1
2019,1,14,-17.6744,-70.6526,96.3,5.2
2019,1,14,-14.9755,-72.5924,122.4,4
2019,1,14,-16.6061,-69.5599,194.4,4.3
2019,1,13,-15.8636,-71.9032,117.7,4.3
2019,1,10,-23.6341,-66.7288,210.4,4.5
2019,1,8,-20.5822,-69.7751,27.5,4.3
2019,1,8,-21.7273,-68.7059,128.1,4.2
2019,1,7,-19.5722,-68.9156,103.5,4.9
2019,1,6,-19.6155,-69.619,110,4.8
2019,1,6,-15.1888,-70.8297,30.6,5
2019,1,5,-18.6437,-69.368,129.8,4.3
2019,1,4,-21.0141,-69.136,140,4.7
2019,1,3,-19.3555,-63.9251,601.1,4.2
2019,1,1,-21.288,-67.6893,199.4,4.2
2018,12,31,-22.193,-68.7567,106.6,4.5
2018,12,31,-23.1395,-69.1466,94.1,4.4
2018,12,31,-15.9143,-73.2966,84.9,4.1
2018,12,31,-21.9348,-68.5236,116.9,4.2
2018,12,29,-23.5244,-66.9726,231.2,4.5
2018,12,28,-19.8772,-69.1169,100.1,4.3
2018,12,27,-16.3939,-69.8565,202.9,4.4
2018,12,26,-20.9862,-66.9599,217.2,4.2
2018,12,24,-18.2938,-71.2259,35,4.1
2018,12,24,-22.1407,-68.953,99.6,4.6
2018,12,24,-18.2905,-69.4142,144.7,4.1
2018,12,24,-21.5679,-68.543,139.5,4.3
2018,12,24,-21.4053,-68.2275,114.5,5
2018,12,22,-21.6603,-68.6505,143.1,4.6
2018,12,21,-23.4816,-69.6673,76,4.3
2018,12,21,-21.0636,-68.8249,93,4.6
2018,12,20,-23.289,-68.8255,106.4,4.1
2018,12,20,-19.2859,-63.9461,10,5
2018,12,20,-19.9748,-69.3163,91.6,4.1
2018,12,20,-16.0034,-73.2631,54.1,4.2
2018,12,18,-14.8693,-72.2087,95.2,4
2018,12,17,-21.6823,-69.124,105.8,4.2
2018,12,16,-23.3871,-69.3348,83.5,4.8
2018,12,15,-19.9758,-70.9587,18.3,4.7
2018,12,15,-17.6174,-69.7349,10,4.2
2018,12,14,-18.4517,-71.44,33.3,4.3
2018,12,13,-10.2555,-75.3994,10,4.3
2018,12,13,-23.2172,-69.2423,93.9,4.1
2018,12,13,-21.2193,-68.6841,124.3,4.2
2018,12,12,-18.0289,-70.0071,129.5,4.3
2018,12,11,-22.2913,-67.2948,218,4.5
2018,12,11,-21.0083,-70.0454,58,4.7
2018,12,10,-23.4716,-66.4708,197.6,4.3
2018,12,10,-22.1849,-68.6617,114.4,3.9
2018,12,9,-21.7967,-68.3994,133.4,4.9
2018,12,8,-22.1126,-71.5827,16.6,4.2
2018,12,7,-16.9207,-65.8981,28.6,4
2018,12,7,-10.2664,-75.3172,10,4.4
2018,12,1,-17.6607,-72.9686,10,4.2
2018,11,30,-11.5973,-73.9212,10,4.5
2018,11,29,-22.2818,-67.3718,179.8,4.4
2018,11,27,-22.5145,-70.5905,26.5,4.2
2018,11,27,-19.4184,-69.1604,106.2,4.5
2018,11,25,-22.5406,-68.5076,135.3,4.4
2018,11,23,-14.8083,-73.9628,93.3,4.6
2018,11,23,-22.2273,-68.7169,121.9,4.5
2018,11,21,-23.1602,-66.3806,196.4,4.3
2018,11,20,-16.4193,-74.076,8.2,4.4
2018,11,20,-21.1077,-68.6891,143.9,4.1
2018,11,17,-22.7239,-69.0567,121.5,4.3
2018,11,15,-18.3733,-69.7032,149.4,4.1
2018,11,14,-16.4912,-71.496,87.4,4
2018,11,13,-21.8688,-67.3133,195.2,4.4
2018,11,13,-12.2045,-74.9296,61.7,4.4
2018,11,13,-21.2016,-68.6577,112.5,4.1
2018,11,12,-22.2411,-67.5477,202.9,4.3
2018,11,12,-21.083,-68.9502,113.1,4.5
2018,11,11,-22.9189,-66.4026,222.5,4.7
2018,11,11,-13.4004,-71.8301,46.8,4.2
2018,11,10,-23.5727,-66.7764,199.3,4.5
2018,11,9,-22.7156,-67.7195,169.9,4.5
2018,11,8,-18.5785,-70.6187,45,4
2018,11,7,-21.2617,-68.9007,114.8,4.5
2018,11,6,-21.8243,-68.6126,126,4.5
2018,11,6,-19.7194,-69.4141,86.6,4.7
2018,11,5,-17.3914,-69.3083,166.9,4.2
2018,11,5,-20.1075,-70.9261,10,4.4
2018,11,5,-22.3101,-67.4165,171.5,4.6
2018,11,4,-15.3273,-74.2429,67.3,4.9
2018,11,3,-22.8607,-70.9683,10,4
2018,11,2,-18.2241,-70.0731,101.7,4.2
2018,11,2,-22.834,-70.9837,13.1,4.5
2018,11,2,-22.8468,-70.912,13.4,4.4
2018,11,2,-22.8047,-70.922,13.4,4.5
2018,11,1,-19.5827,-69.2656,102,6.2
2018,11,1,-22.3124,-68.6905,98.5,4.8
2018,10,31,-20.3982,-68.9963,106.4,4.4
2018,10,30,-20.9885,-66.9839,240.2,4.1
2018,10,29,-21.1234,-68.6455,141.1,4
2018,10,29,-23.0733,-66.7666,240.4,4.3
2018,10,28,-21.9551,-68.6852,105.2,4.3
2018,10,27,-22.4808,-68.7144,109.8,4.5
2018,10,27,-20.6476,-66.6735,245.1,4.8
2018,10,27,-15.0278,-70.7928,19.8,4.5
2018,10,26,-17.2816,-69.9642,137.7,4.9
2018,10,26,-19.6577,-70.3351,48.7,3.9
2018,10,25,-13.936,-71.8573,43,4.3
2018,10,24,-23.0209,-68.0469,130.9,4.2
2018,10,24,-15.3862,-72.0527,102.4,4.4
2018,10,22,-20.5834,-69.0564,95.9,4.2
2018,10,19,-21.1973,-68.9867,122.3,4.2
2018,10,19,-18.3597,-70.4573,66.4,4.4
2018,10,18,-22.64,-68.5413,106.5,4.7
2018,10,18,-16.3139,-69.6357,213.5,4.1
2018,10,18,-17.9077,-69.9869,114,4.7
2018,10,17,-23.4053,-70.0259,70.6,4.3
2018,10,17,-14.837,-71.7404,109.6,4.4
2018,10,16,-20.9917,-68.8251,112.7,4.3
2018,10,14,-23.1611,-66.6159,208.3,4.4
2018,10,14,-19.9971,-70.944,10,4.1
2018,10,13,-21.077,-68.8194,133.2,4.4
2018,10,10,-18.9928,-69.5239,137.7,4.1
2018,10,9,-23.1728,-66.7384,217.5,4.4
2018,10,9,-18.4941,-71.2324,35.2,3.9
2018,10,9,-23.0014,-66.6657,250.4,4.2
2018,10,7,-17.193,-70.0622,156,4.3
2018,10,5,-15.9882,-71.8717,114.9,4.4
2018,10,5,-14.546,-71.5485,10,5.2
2018,10,4,-22.8387,-66.3988,242.3,4.9
2018,10,4,-21.1038,-68.9174,116.7,4.2
2018,10,3,-21.5197,-65.5928,285.3,4.6
2018,10,2,-20.305,-69.3043,88.1,4.3
2018,10,2,-22.5388,-68.674,119.3,4.3
2018,10,1,-21.0669,-67.2876,171.5,4.6
2018,9,30,-22.6059,-67.5999,173.4,4.1
2018,9,29,-15.9755,-75.5862,10,4.4
2018,9,29,-18.9673,-69.6017,99.5,4.3
2018,9,29,-18.3598,-69.3185,135.5,4.2
2018,9,28,-19.5685,-64.5909,10,4.3
2018,9,27,-21.5986,-68.2586,114.6,4.6
2018,9,27,-20.7908,-69.0703,122.5,4.3
2018,9,26,-21.5013,-68.3927,115.2,4.5
2018,9,26,-17.7342,-71.3309,56.6,4
2018,9,26,-20.9903,-68.4424,114.6,4.4
2018,9,25,-15.3405,-74.8969,53.2,5.2
2018,9,25,-21.4401,-67.344,198.1,4.3
2018,9,23,-21.1209,-68.874,123.6,4.5
2018,9,23,-9.9248,-75.4571,27.8,4.5
2018,9,23,-15.3917,-73.2825,113.3,4.1
2018,9,22,-20.0747,-68.2176,160.7,4.3
2018,9,19,-19.5404,-70.3888,62.6,5
2018,9,19,-22.3833,-66.0503,266.6,4.5
2018,9,19,-21.0784,-68.5651,136.4,4.3
2018,9,17,-22.7645,-68.8136,118,4.5
2018,9,17,-21.786,-68.7819,108.5,4.2
2018,9,16,-20.3534,-70.0281,46.1,4.4
2018,9,16,-18.7638,-69.8781,86.3,4.1
2018,9,14,-22.9137,-66.0812,226.1,4.4
2018,9,14,-15.9944,-71.4369,129.6,5.4
2018,9,14,-19.2439,-69.19,100.5,4.6
2018,9,14,-16.5207,-71.8162,50.5,4.6
2018,9,13,-21.3922,-70.2474,54.3,3.9
2018,9,13,-15.5678,-70.1596,217.4,4.5
2018,9,12,-21.1016,-67.6116,186.6,4.2
2018,9,12,-22.7281,-70.6558,37.2,3.9
2018,9,10,-17.9162,-70.1926,129.3,4.2
2018,9,5,-21.769,-68.5651,125.4,4.3
2018,9,4,-19.3921,-69.2312,122.9,4.3
2018,9,4,-17.6764,-73.2216,10,4.5
2018,9,4,-19.1154,-68.3321,171.1,4
2018,9,3,-20.6813,-69.1856,114,4.3
2018,9,2,-21.8327,-68.4886,129.1,4.4
2018,8,29,-21.84,-68.8337,116.5,4.3
2018,8,29,-20.7248,-68.9855,101.7,4.3
2018,8,29,-22.7647,-68.4289,111.3,4.3
2018,8,28,-18.6014,-63.8531,13.7,4.7
2018,8,28,-22.7136,-66.9288,231.5,4.3
2018,8,27,-17.6048,-69.8387,122.7,4.7
2018,8,27,-21.0984,-68.681,125.4,4.5
2018,8,27,-23.3534,-68.2236,116.6,4.3
2018,8,26,-11.2498,-70.5862,605.7,4.5
2018,8,26,-23.0941,-66.8527,254.7,4.5
2018,8,25,-14.4008,-66.4756,16,4.1
2018,8,24,-11.0355,-70.8284,630,7.1
2018,8,24,-22.3228,-70.5476,55.8,4
2018,8,24,-21.2273,-68.7566,111.7,4.2
2018,8,23,-20.1566,-70.4969,36.6,4
2018,8,23,-17.2288,-69.5081,157.8,5
2018,8,23,-21.2864,-68.8676,127.4,4.4
2018,8,22,-23.3813,-69.5592,78,4.3
2018,8,22,-22.1457,-68.52,105.7,4.4
2018,8,20,-21.8629,-67.2332,177.3,4.8
2018,8,20,-15.6147,-71.9994,10,4.5
2018,8,18,-22.553,-66.1676,266.6,4
2018,8,17,-15.5709,-70.2424,218.4,4.6
2018,8,17,-22.2042,-67.3406,186.1,4
2018,8,15,-22.5573,-66.1085,254.3,4.2
2018,8,15,-22.3645,-65.8747,254.2,4.5
2018,8,14,-19.6,-69.2794,105.1,4.8
2018,8,12,-21.7644,-67.3774,189.1,4.4
2018,8,12,-15.2684,-73.0173,76.8,4.2
2018,8,10,-21.8392,-68.406,111.3,4.4
2018,8,6,-23.292,-66.7912,253.4,4.3
2018,8,5,-16.0224,-73.3622,61.3,4.4
2018,8,4,-19.6189,-69.358,84.5,5.2
2018,8,1,-20.3901,-69.0636,123.3,4.5
2018,7,31,-21.409,-66.7893,230.7,4.2
2018,7,31,-21.1722,-68.6296,134.9,4.3
2018,7,29,-21.8139,-68.2987,111.8,4.4
2018,7,29,-14.8099,-73.7188,68,4.6
2018,7,26,-21.5384,-50.17,10,3.5
2018,7,24,-15.8607,-73.1042,68.1,4.2
2018,7,22,-15.5656,-72.0332,104.9,4.3
2018,7,21,-21.2788,-68.9314,129.7,4.5
2018,7,21,-22.2794,-68.502,104.3,5.1
2018,7,20,-23.1187,-66.7199,206.8,4.2
2018,7,19,-22.8194,-66.5469,266.6,4
2018,7,18,-23.7025,-68.2155,140.3,4.3
2018,7,14,-21.8999,-67.2939,180.7,4
2018,7,12,-21.4607,-66.8668,221.9,4.5
2018,7,11,-18.1821,-67.0081,276,4.3
2018,7,11,-19.9786,-70.008,23,4
2018,7,10,-18.3126,-72.5225,18.6,4.4
2018,7,9,-21.8543,-68.6352,135.3,4.3
2018,7,6,-21.1074,-69.0359,123.5,4.5
2018,7,6,-21.3039,-67.2048,210.1,4.5
2018,7,5,-20.8928,-70.6183,20.9,4.1
2018,7,5,-22.5674,-66.0533,257.3,4.2
2018,7,4,-17.688,-69.1974,145.8,4.7
2018,7,4,-21.3838,-67.2938,170,4.1
2018,7,3,-20.8223,-69.1174,110.3,4.2
2018,7,2,-23.2407,-68.7603,101.4,4.9
2018,7,1,-16.1857,-69.6137,235.2,4.5
2018,7,1,-15.1086,-74.2791,70.3,4.3
2018,6,30,-17.2195,-69.6247,177.9,4.4
2018,6,30,-22.0225,-68.6456,121.9,4.3
2018,6,30,-19.5188,-69.2544,101.6,4.1
2018,6,28,-21.1659,-69.1111,122,4.3
2018,6,28,-21.5403,-66.8155,240.9,4.3
2018,6,26,-18.631,-69.6897,120.3,4.4
2018,6,24,-22.9681,-69.1938,109.6,4.2
2018,6,24,-22.0006,-69.0148,88.5,4.2
2018,6,22,-19.4651,-70.5266,65.1,4.5
2018,6,21,-21.3451,-69.9583,55.7,4.3
2018,6,20,-16.2981,-73.2155,50.4,4.4
2018,6,18,-21.512,-66.7943,226.4,4.4
2018,6,18,-9.8494,-75.4631,47.7,4.7
2018,6,18,-17.5126,-72.4723,35,4.3
2018,6,16,-15.8084,-73.3233,83.7,4
2018,6,16,-13.491,-72.5575,10,4.6
2018,6,14,-12.7029,-73.8789,77.3,4.5
2018,6,14,-19.9281,-71.1169,16.5,4.3
2018,6,14,-19.8487,-69.4574,116.6,4.5
2018,6,13,-20.2422,-70.9554,10,4.6
2018,6,12,-20.7411,-69.158,104.1,4.7
2018,6,12,-20.1632,-69.1976,96.8,4.2
2018,6,12,-9.9886,-75.0552,10.4,4
2018,6,11,-15.9834,-73.4609,61.7,4.6
2018,6,11,-21.3469,-68.7848,137.6,4.2
2018,6,10,-21.2666,-68.863,132.5,4.2
2018,6,10,-21.5191,-68.605,139.2,4
2018,6,8,-16.4902,-69.2123,211,4.3
2018,6,7,-20.8221,-69.1954,111.3,4.2
2018,6,7,-20.8327,-69.0689,102.1,4.4
2018,6,6,-23.5419,-66.8337,210.2,4.4
2018,6,5,-22.1091,-67.6076,222.8,4
2018,6,5,-21.611,-68.5015,126,4.2
2018,6,3,-23.4801,-69.2535,101.3,4.5
2018,6,3,-20.2072,-70.8936,14.7,4.3
2018,6,3,-21.8827,-68.7397,106,4.5
2018,6,3,-15.7356,-73.0144,71.4,4.4
2018,6,2,-21.3686,-68.9087,123,4.1
2018,6,2,-20.2656,-70.828,17,4.5
2018,6,1,-22.0351,-68.6412,128.3,4.2
2018,5,31,-15.8555,-69.6422,246,4.2
2018,5,29,-21.4624,-66.9363,253.5,4.4
2018,5,29,-20.2178,-69.0444,101.4,4.9
2018,5,28,-19.7359,-69.2447,102.3,4
2018,5,25,-20.9011,-68.0091,195.4,4.2
2018,5,24,-12.3532,-71.6131,10,4.4
2018,5,24,-12.3079,-71.6704,16.5,4.9
2018,5,23,-20.7363,-69.2421,95.7,4.3
2018,5,23,-21.5884,-68.3856,123.5,4.6
2018,5,22,-21.2623,-68.6375,114.1,4.7
2018,5,22,-22.4401,-66.1579,263,4.1
2018,5,22,-19.3673,-69.1641,110.7,4.5
2018,5,20,-16.9765,-70.5422,117.3,4.3
2018,5,19,-21.6833,-67.3844,194.2,4.2
2018,5,18,-21.9834,-67.4563,203.4,4.1
2018,5,15,-20.3737,-69.0474,102.5,4.2
2018,5,14,-22.9779,-66.4451,201.5,4.1
2018,5,14,-11.1701,-74.2946,27.8,4.6
2018,5,13,-23.079,-68.1727,123.4,4.5
2018,5,11,-22.0496,-68.6237,120,4
2018,5,11,-16.1811,-72.2548,87.2,5
2018,5,10,-21.7118,-68.365,147.4,4.5
2018,5,10,-22.6392,-66.1688,255.3,4.7
2018,5,10,-15.853,-74.2389,55.1,4.4
2018,5,9,-21.6832,-68.4147,118.8,4.3
2018,5,7,-16.1154,-74.4588,10,4.6
2018,5,7,-18.1665,-69.6561,116.2,4.4
2018,5,7,-23.0481,-67.8473,172.8,4.4
2018,5,5,-18.0167,-69.6122,136.9,4.5
2018,5,5,-20.446,-66.6263,310.5,4
2018,5,5,-18.8308,-69.8216,103.4,4.1
2018,5,5,-21.9521,-68.7381,102.1,4
2018,5,4,-22.3685,-67.6952,163.1,4.2
2018,5,3,-20.7844,-63.0183,570.4,4.2
2018,5,2,-20.1921,-69.107,100.2,4.8
2018,5,1,-21.1289,-67.6266,228.8,4.2
2018,4,29,-23.5005,-67.8446,136.7,4.7
2018,4,28,-23.1904,-66.8511,224.4,4.1
2018,4,28,-20.1629,-69.2077,87.1,4.1
2018,4,26,-21.7623,-68.4895,119.8,4.2
2018,4,26,-12.9771,-75.146,71.6,4.3
2018,4,25,-21.8483,-69.4788,84.5,4.4
2018,4,24,-21.7716,-68.3679,129.9,4.4
2018,4,24,-14.3188,-74.293,73.1,4.6
2018,4,24,-21.1099,-68.5702,135,4.4
2018,4,23,-21.5007,-68.5087,136.3,4.3
2018,4,23,-22.4406,-68.5444,103.7,4.9
2018,4,21,-23.391,-66.9795,219,4.2
2018,4,21,-22.0252,-68.5886,116.4,4.3
2018,4,20,-18.129,-71.0225,49.6,4.5
2018,4,19,-20.1341,-69.3724,87,4
2018,4,17,-22.4929,-65.9932,243.2,4.8
2018,4,17,-21.4208,-68.8527,104.3,5
2018,4,17,-17.4309,-69.6421,165.4,4.4
2018,4,15,-23.1225,-66.8411,254.4,4.5
2018,4,15,-16.8734,-72.123,94.9,4
2018,4,13,-21.5877,-68.4721,134.7,4.4
2018,4,13,-17.3368,-71.2684,77.9,4.1
2018,4,13,-19.936,-69.273,107.6,4.1
2018,4,13,-18.2555,-69.663,136.4,4.3
2018,4,12,-19.1716,-67.4973,246.6,4.3
2018,4,11,-21.0717,-68.8101,155.2,4.3
2018,4,9,-15.8781,-74.4184,35,4.6
2018,4,9,-22.5118,-68.0851,140.1,4.4
2018,4,9,-21.1709,-66.4293,236,4.3
2018,4,8,-15.2467,-72.1727,98,4.2
2018,4,8,-22.9985,-68.0247,130.9,4.4
2018,4,8,-14.0232,-72.8244,69.9,4.5
2018,4,8,-22.3877,-68.8976,108.8,4.1
2018,4,7,-21.487,-66.7583,250.3,4.6
2018,4,6,-15.7898,-72.1325,99.8,4.2
2018,4,6,-15.24,-75.5499,33.6,4.4
2018,4,6,-15.2014,-75.4878,11.2,5
2018,4,5,-20.381,-70.5855,44,5.5
2018,4,4,-15.8464,-74.8237,41.3,4.4
2018,4,3,-20.6496,-67.9439,169.5,4.6
2018,4,2,-20.6923,-63.036,560.7,4.5
2018,4,2,-16.9573,-71.7765,80.9,3.7
2018,4,2,-20.6192,-63.2854,567.5,4.6
2018,4,2,-20.6609,-63.2242,570.1,5
2018,4,2,-20.6588,-63.0058,559,6.8
2018,4,1,-21.1602,-67.4342,181.2,4.8
2018,4,1,-22.6164,-69.009,100.8,4.5
2018,3,29,-23.0427,-70.3085,49.3,4
2018,3,28,-22.8843,-66.6431,208.9,4.4
2018,3,25,-22.6302,-66.2579,257.7,4.2
2018,3,24,-22.4487,-68.4274,115.7,4.5
2018,3,23,-20.3712,-66.8869,258.7,4.6
2018,3,22,-21.4629,-67.5551,204,4.5
2018,3,22,-21.304,-69.9443,51.4,4.1
2018,3,22,-21.4054,-68.7135,116.8,4.5
2018,3,21,-21.387,-67.2364,185,4.5
2018,3,19,-20.1156,-69.3521,116.6,4.5
2018,3,18,-21.5348,-69.6158,26.4,4.2
2018,3,17,-18.7405,-69.0857,130.8,5
2018,3,17,-23.3567,-69.0969,88.1,4.3
2018,3,16,-17.0087,-71.2801,81.7,4.3
2018,3,15,-21.1836,-67.9073,169.4,4.6
2018,3,15,-17.2741,-71.1561,62.3,4.2
2018,3,14,-20.2656,-67.2259,202.4,4.3
2018,3,13,-10.2699,-74.9846,35.7,5.1
2018,3,11,-22.1892,-68.6518,123.5,4.3
2018,3,10,-22.4128,-67.5084,187.8,4.2
2018,3,8,-22.9983,-69.1439,122.2,4.4
2018,3,6,-22.3547,-68.6541,117.6,4.2
2018,3,6,-23.0992,-68.9467,107.5,4.3
2018,3,6,-17.4023,-69.7612,163.5,4.2
2018,3,5,-23.057,-66.6895,203.5,4.6
2018,3,5,-18.3737,-71.4615,21.7,4.1
2018,3,4,-20.4241,-68.5636,120.6,5.1
2018,3,2,-17.9607,-67.1788,268.7,4.2
2018,3,2,-22.0513,-63.7515,525.3,5.4
2018,2,28,-22.2939,-67.3995,212.6,4.3
2018,2,26,-15.0975,-71.5136,114.1,4.7
2018,2,24,-21.3835,-68.5427,133.7,4.1
2018,2,21,-22.4773,-66.1464,247.3,4.3
2018,2,21,-18.957,-69.2705,109.5,4.7
2018,2,20,-20.088,-70.5757,26.7,4.3
2018,2,20,-16.5823,-69.7488,175.2,4.7
2018,2,19,-15.8761,-74.0764,52.3,4.7
2018,2,18,-21.7871,-68.5641,123.6,4.1
2018,2,14,-22.7692,-66.5316,224.3,4.2
2018,2,12,-22.8907,-68.8592,103.5,4.1
2018,2,12,-21.6519,-66.7127,241.6,4.2
2018,2,11,-16.0488,-74.7822,10,4.5
2018,2,11,-16.6587,-74.1634,10,5.4
2018,2,8,-17.6199,-69.466,133.1,4.5
2018,2,7,-20.4308,-69.0624,102.9,4
2018,2,7,-16.1999,-74.8194,10,4.2
2018,2,6,-21.3376,-70.1953,71.2,4.2
2018,2,5,-15.9,-74.7325,10,4.7
2018,2,4,-17.3979,-70.8098,40.5,4.7
2018,2,4,-15.939,-74.9688,51.2,4.4
2018,2,2,-16.5149,-69.7848,190.5,4.1
